"subID","runNum","currentContext","trialInRun","currentTrial","currentOnsetPTime","currentTrait"
35,1,"friend",53,53,372.6452,"Positive"
35,1,"friend",55,55,385.1953,"Gentle"
35,1,"friend",56,56,392.2522,"Confident"
35,1,"friend",57,57,398.2961,"Sincere"
35,1,"friend",59,59,413.0486,"Verbal"
35,1,"friend",60,60,419.7988,"Dependable"
35,1,"friend",62,62,432.6674,"Outgoing"
35,1,"friend",64,64,447.2413,"Casual"
35,1,"friend",66,66,461.59,"Charitable"
35,1,"friend",67,67,468.9249,"Generous"
35,1,"friend",68,68,476.2115,"Optimistic"
35,1,"friend",69,69,482.9634,"Sentimental"
35,1,"friend",70,70,489.0017,"Unselfish"
35,1,"friend",71,71,495.6311,"Studious"
35,1,"friend",73,73,508.6898,"Understanding"
35,1,"friend",74,74,515.4181,"Passionate"
35,1,"friend",75,75,522.4397,"Mathematical"
35,1,"friend",76,76,530.0907,"Untiring"
35,1,"friend",77,77,537,"Compassionate"
35,2,"school",1,78,5,"Funny"
35,2,"school",3,80,17.7965,"Understanding"
35,2,"school",5,82,31.3987,"Casual"
35,2,"school",6,83,38.8626,"Natural"
35,2,"school",7,84,45.3033,"Nice"
35,2,"school",9,86,58.1667,"Lucky"
35,2,"school",10,87,66.487,"Comfortable"
35,2,"school",11,88,74.3704,"Enthusiastic"
35,2,"school",12,89,80.5761,"Fun"
35,2,"school",13,90,86.5734,"Glad"
35,2,"school",14,91,93.263,"Talkative"
35,2,"school",15,92,99.9286,"Untiring"
35,2,"school",16,93,106.3681,"Considerate"
35,2,"school",18,95,121.884,"Outspoken"
35,2,"school",19,96,128.2587,"Generous"
35,2,"school",20,97,136.2814,"Helpful"
35,2,"school",21,98,143.3688,"Fair"
35,2,"school",22,99,150.3771,"Communicative"
35,2,"school",24,101,163.2898,"Positive"
35,2,"school",25,102,171.8487,"Scientific"
35,2,"school",26,103,179.2166,"Mathematical"
35,2,"school",27,104,187.2899,"Self-critical"
35,2,"school",28,105,193.3141,"Optimistic"
35,2,"school",29,106,201.1609,"Eager"
35,2,"school",30,107,207.9806,"Contemplative"
35,2,"school",31,108,213.9076,"Outgoing"
35,2,"school",32,109,222.2613,"Courageous"
35,2,"school",34,111,237.9916,"Sociable"
35,2,"school",35,112,245.5203,"Well-organized"
35,2,"school",37,114,260.4201,"Quiet"
35,2,"school",38,115,266.8512,"Open-minded"
35,2,"school",39,116,274.7062,"Loyal"
35,2,"school",40,117,280.759,"Charming"
35,2,"school",41,118,286.6629,"Unassuming"
35,2,"school",42,119,293.5256,"Giving"
35,2,"school",43,120,302.7762,"Studious"
35,2,"school",44,121,310.735,"Hospitable"
35,2,"school",45,122,317.9229,"Warm"
35,2,"school",46,123,324.0116,"Good-humored"
35,2,"school",47,124,330.0651,"Unafraid"
35,2,"school",48,125,336.7565,"Unselfish"
35,2,"school",49,126,343.2036,"Reserved"
35,2,"school",50,127,349.1652,"Fearless"
35,2,"school",52,129,362.7026,"Lively"
35,2,"school",53,130,369.4563,"Good"
35,2,"school",54,131,376.0998,"Confident"
35,2,"school",55,132,384.4558,"Lenient"
35,2,"school",57,134,401.3879,"Compassionate"
35,2,"school",58,135,407.4152,"Sentimental"
35,2,"school",59,136,414.4556,"Faithful"
35,2,"school",60,137,420.8158,"Sincere"
35,2,"school",62,139,433.6153,"Verbal"
35,2,"school",63,140,439.9872,"Good-tempered"
35,2,"school",64,141,446.1993,"Charitable"
35,2,"school",65,142,453.2295,"Cooperative"
35,2,"school",66,143,459.9965,"Gentle"
35,2,"school",68,145,477.508,"Dependable"
35,2,"school",69,146,483.5302,"Original"
35,2,"school",70,147,490.3123,"Extraverted"
35,2,"school",71,148,496.2699,"Straightforward"
35,2,"school",72,149,503.3749,"Witty"
35,2,"school",74,151,516.129,"Passionate"
35,2,"school",76,153,528.8099,"Friendly"
35,2,"school",77,154,537,"Humorous"
35,3,"friend",1,155,5,"Sincere"
35,3,"friend",2,156,13.2838,"Positive"
35,3,"friend",3,157,20.8833,"Lenient"
35,3,"friend",4,158,27.1206,"Funny"
35,3,"friend",5,159,34.6909,"Extraverted"
35,3,"friend",7,161,48.863,"Studious"
35,3,"friend",8,162,55.045,"Helpful"
35,3,"friend",9,163,62.4553,"Cooperative"
35,3,"friend",11,165,74.5883,"Loyal"
35,3,"friend",13,167,89.8927,"Charitable"
35,3,"friend",14,168,96.0326,"Dependable"
35,3,"friend",15,169,104.0284,"Generous"
35,3,"friend",16,170,110.2071,"Lively"
35,3,"friend",17,171,116.4498,"Witty"
35,3,"friend",19,173,133.2682,"Well-organized"
35,3,"friend",20,174,139.8305,"Confident"
35,3,"friend",22,176,152.4741,"Good"
35,3,"friend",23,177,159.2075,"Verbal"
35,3,"friend",24,178,165.3584,"Passionate"
35,3,"friend",25,179,172.0531,"Enthusiastic"
35,3,"friend",27,181,186.2039,"Friendly"
35,3,"friend",28,182,194.4177,"Warm"
35,3,"friend",29,183,201.5933,"Straightforward"
35,3,"friend",30,184,208.3677,"Comfortable"
35,3,"friend",31,185,216.4594,"Quiet"
35,3,"friend",32,186,222.8686,"Good-tempered"
35,3,"friend",33,187,229.301,"Contemplative"
35,3,"friend",34,188,236.7911,"Fun"
35,3,"friend",36,190,249.755,"Sentimental"
35,3,"friend",37,191,257.4863,"Scientific"
35,3,"friend",39,193,269.8683,"Unafraid"
35,3,"friend",40,194,275.9667,"Outgoing"
35,3,"friend",41,195,282.0028,"Self-critical"
35,3,"friend",42,196,289.8183,"Courageous"
35,3,"friend",43,197,295.8109,"Natural"
35,3,"friend",44,198,302.9898,"Unassuming"
35,3,"friend",45,199,309.7105,"Good-humored"
35,3,"friend",46,200,315.9749,"Talkative"
35,3,"friend",47,201,322.0991,"Eager"
35,3,"friend",48,202,329.5128,"Fearless"
35,3,"friend",49,203,336.7243,"Casual"
35,3,"friend",51,205,349.3493,"Charming"
35,3,"friend",52,206,356.2171,"Unselfish"
35,3,"friend",53,207,362.7999,"Mathematical"
35,3,"friend",54,208,371.9526,"Gentle"
35,3,"friend",55,209,378.1293,"Untiring"
35,3,"friend",56,210,384.8807,"Outspoken"
35,3,"friend",57,211,391.4863,"Communicative"
35,3,"friend",58,212,398.5382,"Glad"
35,3,"friend",60,214,415.2832,"Original"
35,3,"friend",61,215,421.3376,"Sociable"
35,3,"friend",62,216,427.7535,"Reserved"
35,3,"friend",63,217,435.3231,"Understanding"
35,3,"friend",65,219,450.8366,"Giving"
35,3,"friend",66,220,458.6543,"Faithful"
35,3,"friend",68,222,471.9041,"Compassionate"
35,3,"friend",69,223,481.9013,"Nice"
35,3,"friend",70,224,488.043,"Lucky"
35,3,"friend",71,225,494.5091,"Humorous"
35,3,"friend",72,226,504.3881,"Considerate"
35,3,"friend",74,228,518.4925,"Hospitable"
35,3,"friend",75,229,524.6092,"Open-minded"
35,3,"friend",76,230,530.6072,"Optimistic"
35,3,"friend",77,231,537,"Fair"
35,4,"school",1,232,5,"Gentle"
35,4,"school",2,233,11.9737,"Funny"
35,4,"school",3,234,18.0854,"Helpful"
35,4,"school",4,235,25.9061,"Fun"
35,4,"school",5,236,34.1227,"Good"
35,4,"school",6,237,40.9828,"Natural"
35,4,"school",7,238,47.1751,"Cooperative"
35,4,"school",8,239,53.7048,"Optimistic"
35,4,"school",9,240,60.0061,"Nice"
35,4,"school",11,242,75.1344,"Unassuming"
35,4,"school",12,243,82.1394,"Charitable"
35,4,"school",13,244,89.2592,"Warm"
35,4,"school",14,245,95.9499,"Sociable"
35,4,"school",15,246,103.9842,"Faithful"
35,4,"school",16,247,110.9479,"Confident"
35,4,"school",17,248,120.3955,"Studious"
35,4,"school",19,250,134.2681,"Loyal"
35,4,"school",20,251,142.5024,"Quiet"
35,4,"school",22,253,157.253,"Casual"
35,4,"school",24,255,170.6657,"Good-humored"
35,4,"school",25,256,177.1598,"Dependable"
35,4,"school",26,257,185.5454,"Outgoing"
35,4,"school",27,258,195.2599,"Fearless"
35,4,"school",28,259,201.3522,"Comfortable"
35,4,"school",29,260,209.6258,"Lucky"
35,4,"school",30,261,216.0053,"Contemplative"
35,4,"school",31,262,224.1929,"Talkative"
35,4,"school",32,263,230.8798,"Unafraid"
35,4,"school",33,264,238.3468,"Witty"
35,4,"school",34,265,244.469,"Friendly"
35,4,"school",35,266,251.6553,"Passionate"
35,4,"school",36,267,258.0507,"Compassionate"
35,4,"school",37,268,264.5094,"Enthusiastic"
35,4,"school",39,270,278.1031,"Generous"
35,4,"school",41,272,292.1182,"Lively"
35,4,"school",42,273,299.4228,"Communicative"
35,4,"school",43,274,305.7179,"Positive"
35,4,"school",44,275,311.8327,"Original"
35,4,"school",45,276,318.0667,"Extraverted"
35,4,"school",46,277,325.5883,"Fair"
35,4,"school",48,279,338.5603,"Unselfish"
35,4,"school",49,280,344.6019,"Eager"
35,4,"school",50,281,351.1015,"Hospitable"
35,4,"school",51,282,358.2131,"Sentimental"
35,4,"school",53,284,371.8541,"Reserved"
35,4,"school",55,286,385.3027,"Humorous"
35,4,"school",57,288,401.2074,"Open-minded"
35,4,"school",58,289,407.3272,"Courageous"
35,4,"school",59,290,414.1485,"Lenient"
35,4,"school",60,291,421.1726,"Straightforward"
35,4,"school",61,292,429.3217,"Understanding"
35,4,"school",62,293,435.918,"Glad"
35,4,"school",64,295,449.8772,"Giving"
35,4,"school",65,296,456.195,"Untiring"
35,4,"school",66,297,462.4513,"Mathematical"
35,4,"school",68,299,475.0597,"Outspoken"
35,4,"school",69,300,483.5016,"Well-organized"
35,4,"school",70,301,489.8002,"Sincere"
35,4,"school",71,302,495.9546,"Verbal"
35,4,"school",72,303,502.4826,"Charming"
35,4,"school",73,304,510.5201,"Considerate"
35,4,"school",74,305,517.8755,"Good-tempered"
35,4,"school",75,306,524.0114,"Self-critical"
35,4,"school",77,308,537,"Scientific"
36,1,"friend",1,1,5,"Compassionate"
36,1,"friend",2,2,12.0882,"Fearless"
36,1,"friend",3,3,18.5979,"Optimistic"
36,1,"friend",4,4,26.2499,"Enthusiastic"
36,1,"friend",5,5,33.3778,"Well-organized"
36,1,"friend",6,6,40.0533,"Good-tempered"
36,1,"friend",7,7,46.6488,"Humorous"
36,1,"friend",8,8,53.9389,"Nice"
36,1,"friend",9,9,60.2793,"Warm"
36,1,"friend",10,10,66.7484,"Communicative"
36,1,"friend",11,11,73.4437,"Lively"
36,1,"friend",13,13,91.8816,"Unafraid"
36,1,"friend",14,14,98.7,"Natural"
36,1,"friend",15,15,105.8642,"Sociable"
36,1,"friend",16,16,114.613,"Passionate"
36,1,"friend",17,17,122.083,"Helpful"
36,1,"friend",18,18,130.0717,"Straightforward"
36,1,"friend",19,19,137.5211,"Reserved"
36,1,"friend",21,21,151.1455,"Sentimental"
36,1,"friend",22,22,157.6947,"Sincere"
36,1,"friend",23,23,164.0512,"Lucky"
36,1,"friend",24,24,170.7005,"Gentle"
36,1,"friend",25,25,176.9033,"Quiet"
36,1,"friend",26,26,183.0682,"Charming"
36,1,"friend",27,27,189.4569,"Unselfish"
36,1,"friend",28,28,195.8953,"Witty"
36,1,"friend",29,29,202.3808,"Outspoken"
36,1,"friend",31,31,215.7455,"Giving"
36,1,"friend",32,32,222.5766,"Generous"
36,1,"friend",34,34,236.9918,"Faithful"
36,1,"friend",35,35,243.1434,"Original"
36,1,"friend",37,37,257.3937,"Talkative"
36,1,"friend",38,38,265.3793,"Untiring"
36,1,"friend",40,40,277.7098,"Lenient"
36,1,"friend",41,41,287.3299,"Open-minded"
36,1,"friend",42,42,295.7112,"Friendly"
36,1,"friend",43,43,302.1635,"Unassuming"
36,1,"friend",44,44,309.2722,"Scientific"
36,1,"friend",45,45,316.6213,"Positive"
36,1,"friend",46,46,323.3712,"Loyal"
36,1,"friend",47,47,329.6518,"Considerate"
36,1,"friend",48,48,335.8867,"Courageous"
36,1,"friend",49,49,343.1718,"Cooperative"
36,1,"friend",50,50,349.5598,"Comfortable"
36,1,"friend",51,51,356.6864,"Studious"
36,1,"friend",52,52,363.2529,"Hospitable"
36,1,"friend",54,54,378.131,"Extraverted"
36,1,"friend",55,55,384.4102,"Casual"
36,1,"friend",56,56,390.6514,"Good-humored"
36,1,"friend",58,58,404.0543,"Contemplative"
36,1,"friend",60,60,420.0855,"Confident"
36,1,"friend",61,61,426.265,"Self-critical"
36,1,"friend",63,63,440.5733,"Understanding"
36,1,"friend",64,64,447.1512,"Good"
36,1,"friend",66,66,460.9231,"Eager"
36,1,"friend",67,67,467.4699,"Glad"
36,1,"friend",68,68,473.86,"Charitable"
36,1,"friend",70,70,488.3186,"Outgoing"
36,1,"friend",72,72,501.4673,"Fair"
36,1,"friend",73,73,507.7049,"Dependable"
36,1,"friend",74,74,514.3811,"Funny"
36,1,"friend",75,75,522.6511,"Verbal"
36,1,"friend",76,76,529.9528,"Fun"
36,1,"friend",77,77,537,"Mathematical"
36,2,"school",1,78,5,"Sincere"
36,2,"school",3,80,18.3025,"Well-organized"
36,2,"school",4,81,24.7708,"Outspoken"
36,2,"school",5,82,32.2119,"Considerate"
36,2,"school",6,83,38.6144,"Self-critical"
36,2,"school",7,84,44.9167,"Talkative"
36,2,"school",8,85,51.5314,"Original"
36,2,"school",9,86,59.1651,"Fair"
36,2,"school",10,87,65.4396,"Glad"
36,2,"school",11,88,72.1048,"Giving"
36,2,"school",12,89,78.6319,"Courageous"
36,2,"school",13,90,85.9477,"Friendly"
36,2,"school",15,92,99.6528,"Optimistic"
36,2,"school",16,93,106.6041,"Fun"
36,2,"school",17,94,114.7694,"Fearless"
36,2,"school",19,96,128.1432,"Natural"
36,2,"school",20,97,134.4957,"Positive"
36,2,"school",21,98,140.7762,"Understanding"
36,2,"school",23,100,156.0749,"Unafraid"
36,2,"school",24,101,163.7591,"Verbal"
36,2,"school",25,102,170.9071,"Untiring"
36,2,"school",27,104,184.5429,"Generous"
36,2,"school",28,105,191.063,"Scientific"
36,2,"school",30,107,206.0581,"Hospitable"
36,2,"school",31,108,213.629,"Straightforward"
36,2,"school",32,109,221.0634,"Funny"
36,2,"school",33,110,228.2967,"Cooperative"
36,2,"school",34,111,235.9649,"Compassionate"
36,2,"school",35,112,242.907,"Dependable"
36,2,"school",36,113,252.61,"Mathematical"
36,2,"school",37,114,259.9794,"Witty"
36,2,"school",38,115,266.2642,"Charming"
36,2,"school",40,117,279.6895,"Unassuming"
36,2,"school",41,118,286.509,"Charitable"
36,2,"school",43,120,300.5252,"Open-minded"
36,2,"school",44,121,308.9134,"Contemplative"
36,2,"school",45,122,316.3813,"Enthusiastic"
36,2,"school",46,123,323.0534,"Good-humored"
36,2,"school",47,124,330.1197,"Quiet"
36,2,"school",49,126,342.7938,"Eager"
36,2,"school",50,127,349.324,"Outgoing"
36,2,"school",51,128,355.9999,"Sentimental"
36,2,"school",52,129,362.7596,"Comfortable"
36,2,"school",53,130,370.8043,"Nice"
36,2,"school",54,131,377.6597,"Studious"
36,2,"school",56,133,390.5905,"Helpful"
36,2,"school",58,135,403.7026,"Gentle"
36,2,"school",59,136,410.8001,"Unselfish"
36,2,"school",60,137,418.0601,"Faithful"
36,2,"school",62,139,431.0323,"Sociable"
36,2,"school",63,140,438.5988,"Lively"
36,2,"school",64,141,445.1629,"Reserved"
36,2,"school",65,142,451.4237,"Good"
36,2,"school",66,143,459.7385,"Humorous"
36,2,"school",67,144,466.1755,"Good-tempered"
36,2,"school",68,145,474.1085,"Passionate"
36,2,"school",69,146,481.0941,"Confident"
36,2,"school",71,148,494.4955,"Lenient"
36,2,"school",72,149,500.7882,"Communicative"
36,2,"school",73,150,508.7501,"Extraverted"
36,2,"school",74,151,516.1513,"Warm"
36,2,"school",75,152,523.9039,"Casual"
36,2,"school",76,153,530.64,"Lucky"
36,2,"school",77,154,537,"Loyal"
36,3,"friend",1,155,5,"Reserved"
36,3,"friend",2,156,14.0098,"Well-organized"
36,3,"friend",3,157,20.2921,"Extraverted"
36,3,"friend",4,158,26.3015,"Charitable"
36,3,"friend",5,159,32.365,"Helpful"
36,3,"friend",6,160,39.6203,"Unselfish"
36,3,"friend",7,161,46.0789,"Positive"
36,3,"friend",8,162,53.0586,"Outspoken"
36,3,"friend",9,163,59.1098,"Understanding"
36,3,"friend",10,164,65.624,"Fun"
36,3,"friend",12,166,83.611,"Glad"
36,3,"friend",13,167,93.5296,"Casual"
36,3,"friend",14,168,100.5657,"Cooperative"
36,3,"friend",15,169,106.6062,"Mathematical"
36,3,"friend",16,170,113.7562,"Faithful"
36,3,"friend",17,171,119.9121,"Studious"
36,3,"friend",18,172,129.4633,"Giving"
36,3,"friend",19,173,135.7942,"Verbal"
36,3,"friend",20,174,141.8785,"Eager"
36,3,"friend",21,175,148.348,"Witty"
36,3,"friend",23,177,162.0389,"Quiet"
36,3,"friend",25,179,177.8953,"Unafraid"
36,3,"friend",27,181,191.2894,"Enthusiastic"
36,3,"friend",28,182,197.8158,"Outgoing"
36,3,"friend",30,184,213.9843,"Good"
36,3,"friend",32,186,227.6867,"Comfortable"
36,3,"friend",33,187,234.1582,"Open-minded"
36,3,"friend",34,188,240.3243,"Sentimental"
36,3,"friend",35,189,248.7659,"Scientific"
36,3,"friend",37,191,260.9785,"Lucky"
36,3,"friend",38,192,267.7485,"Charming"
36,3,"friend",39,193,273.7447,"Humorous"
36,3,"friend",41,195,288.1055,"Sincere"
36,3,"friend",43,197,303.0862,"Untiring"
36,3,"friend",44,198,309.5599,"Friendly"
36,3,"friend",45,199,317.1478,"Optimistic"
36,3,"friend",46,200,323.7044,"Nice"
36,3,"friend",47,201,330.54,"Good-humored"
36,3,"friend",48,202,337.8397,"Lenient"
36,3,"friend",49,203,344.3554,"Fearless"
36,3,"friend",50,204,350.6441,"Confident"
36,3,"friend",52,206,365.4327,"Contemplative"
36,3,"friend",53,207,372.064,"Warm"
36,3,"friend",54,208,378.9878,"Dependable"
36,3,"friend",55,209,385.785,"Talkative"
36,3,"friend",56,210,392.2675,"Fair"
36,3,"friend",57,211,399.2934,"Passionate"
36,3,"friend",58,212,406.0462,"Courageous"
36,3,"friend",59,213,414.3545,"Sociable"
36,3,"friend",60,214,422.5211,"Hospitable"
36,3,"friend",61,215,429.4494,"Funny"
36,3,"friend",62,216,436.8212,"Unassuming"
36,3,"friend",63,217,442.9714,"Lively"
36,3,"friend",65,219,456.0998,"Gentle"
36,3,"friend",66,220,462.7393,"Generous"
36,3,"friend",67,221,470.36,"Self-critical"
36,3,"friend",68,222,476.3523,"Original"
36,3,"friend",69,223,482.5601,"Communicative"
36,3,"friend",70,224,489.9024,"Considerate"
36,3,"friend",71,225,496.3593,"Compassionate"
36,3,"friend",73,227,508.8984,"Natural"
36,3,"friend",74,228,514.9091,"Loyal"
36,3,"friend",75,229,522.0081,"Good-tempered"
36,3,"friend",77,231,537,"Straightforward"
36,4,"school",1,232,5,"Verbal"
36,4,"school",3,234,18.6289,"Contemplative"
36,4,"school",4,235,27.4183,"Witty"
36,4,"school",5,236,34.0531,"Quiet"
36,4,"school",6,237,40.8879,"Sincere"
36,4,"school",7,238,46.9971,"Warm"
36,4,"school",8,239,53.6914,"Positive"
36,4,"school",10,241,66.0116,"Communicative"
36,4,"school",11,242,73.0524,"Extraverted"
36,4,"school",13,244,87.3926,"Friendly"
36,4,"school",14,245,94.3291,"Unassuming"
36,4,"school",15,246,100.9121,"Mathematical"
36,4,"school",17,248,114.4412,"Comfortable"
36,4,"school",19,250,128.9425,"Fearless"
36,4,"school",20,251,135.7049,"Sociable"
36,4,"school",21,252,142.997,"Funny"
36,4,"school",22,253,150.418,"Confident"
36,4,"school",23,254,157.4287,"Outgoing"
36,4,"school",24,255,163.9632,"Unafraid"
36,4,"school",25,256,170.9972,"Charitable"
36,4,"school",26,257,177.4221,"Sentimental"
36,4,"school",28,259,192.2838,"Eager"
36,4,"school",29,260,198.4797,"Lively"
36,4,"school",31,262,211.7136,"Nice"
36,4,"school",32,263,219.6917,"Good"
36,4,"school",33,264,228.0466,"Good-tempered"
36,4,"school",34,265,235.4786,"Lenient"
36,4,"school",35,266,242.5805,"Lucky"
36,4,"school",36,267,250.2559,"Generous"
36,4,"school",37,268,257.1582,"Fun"
36,4,"school",38,269,263.3746,"Outspoken"
36,4,"school",39,270,271.9587,"Straightforward"
36,4,"school",40,271,278.1207,"Scientific"
36,4,"school",41,272,284.6619,"Courageous"
36,4,"school",43,274,297.5796,"Enthusiastic"
36,4,"school",45,276,310.5383,"Compassionate"
36,4,"school",46,277,316.7086,"Charming"
36,4,"school",47,278,325.3589,"Good-humored"
36,4,"school",48,279,331.5845,"Unselfish"
36,4,"school",49,280,339.9953,"Self-critical"
36,4,"school",50,281,346.1892,"Cooperative"
36,4,"school",52,283,359.712,"Glad"
36,4,"school",53,284,367.7804,"Studious"
36,4,"school",54,285,375.8154,"Humorous"
36,4,"school",55,286,382.5234,"Original"
36,4,"school",57,288,398.3335,"Natural"
36,4,"school",58,289,404.4491,"Understanding"
36,4,"school",60,291,419.0929,"Giving"
36,4,"school",61,292,425.2536,"Reserved"
36,4,"school",62,293,431.9961,"Optimistic"
36,4,"school",63,294,438.1644,"Talkative"
36,4,"school",64,295,444.3289,"Fair"
36,4,"school",65,296,451.306,"Well-organized"
36,4,"school",66,297,459.8891,"Hospitable"
36,4,"school",67,298,467.1067,"Loyal"
36,4,"school",68,299,473.6296,"Untiring"
36,4,"school",69,300,480.0802,"Passionate"
36,4,"school",70,301,487.3432,"Helpful"
36,4,"school",71,302,493.9692,"Considerate"
36,4,"school",72,303,500.2043,"Dependable"
36,4,"school",74,305,515.2497,"Open-minded"
36,4,"school",75,306,523.3048,"Gentle"
36,4,"school",76,307,529.5049,"Casual"
36,4,"school",77,308,537,"Faithful"
37,1,"school",1,1,5,"Courageous"
37,1,"school",2,2,11.1755,"Charming"
37,1,"school",3,3,20.1146,"Unassuming"
37,1,"school",4,4,29.9384,"Communicative"
37,1,"school",6,6,43.2535,"Loyal"
37,1,"school",7,7,49.4015,"Lively"
37,1,"school",9,9,62.5613,"Self-critical"
37,1,"school",10,10,69.9444,"Reserved"
37,1,"school",12,12,83.175,"Warm"
37,1,"school",13,13,90.0496,"Fun"
37,1,"school",14,14,96.4787,"Compassionate"
37,1,"school",15,15,102.8718,"Comfortable"
37,1,"school",17,17,117.8855,"Good-humored"
37,1,"school",18,18,123.979,"Good"
37,1,"school",19,19,131.2145,"Sincere"
37,1,"school",20,20,137.5903,"Contemplative"
37,1,"school",21,21,144.1921,"Scientific"
37,1,"school",22,22,151.2199,"Unselfish"
37,1,"school",24,24,163.7515,"Nice"
37,1,"school",26,26,178.8448,"Natural"
37,1,"school",27,27,187.4805,"Lenient"
37,1,"school",28,28,194.5841,"Studious"
37,1,"school",30,30,206.8143,"Extraverted"
37,1,"school",31,31,213.352,"Charitable"
37,1,"school",33,33,228.8122,"Original"
37,1,"school",34,34,236.2272,"Confident"
37,1,"school",35,35,243.6889,"Sentimental"
37,1,"school",36,36,250.1376,"Friendly"
37,1,"school",37,37,256.3964,"Untiring"
37,1,"school",38,38,264.5254,"Good-tempered"
37,1,"school",40,40,276.9816,"Humorous"
37,1,"school",41,41,283.4297,"Fair"
37,1,"school",42,42,290.1714,"Cooperative"
37,1,"school",43,43,297.264,"Lucky"
37,1,"school",44,44,304.1081,"Outgoing"
37,1,"school",45,45,312.216,"Funny"
37,1,"school",47,47,324.7051,"Gentle"
37,1,"school",48,48,333.7331,"Mathematical"
37,1,"school",49,49,340.1019,"Dependable"
37,1,"school",50,50,347.4821,"Talkative"
37,1,"school",51,51,354.4484,"Open-minded"
37,1,"school",52,52,360.9839,"Positive"
37,1,"school",54,54,375.2322,"Well-organized"
37,1,"school",55,55,381.5721,"Outspoken"
37,1,"school",56,56,388.6743,"Considerate"
37,1,"school",57,57,394.7399,"Enthusiastic"
37,1,"school",58,58,402.972,"Casual"
37,1,"school",59,59,409.1898,"Verbal"
37,1,"school",60,60,415.2949,"Hospitable"
37,1,"school",61,61,422.7557,"Optimistic"
37,1,"school",62,62,429.7405,"Generous"
37,1,"school",63,63,436.1016,"Passionate"
37,1,"school",65,65,450.6642,"Faithful"
37,1,"school",66,66,457.7664,"Quiet"
37,1,"school",67,67,464.0713,"Fearless"
37,1,"school",69,69,478.5617,"Eager"
37,1,"school",70,70,486.5186,"Witty"
37,1,"school",71,71,492.8749,"Unafraid"
37,1,"school",72,72,499.2489,"Glad"
37,1,"school",73,73,507.2766,"Understanding"
37,1,"school",74,74,513.4034,"Sociable"
37,1,"school",75,75,520.3416,"Giving"
37,1,"school",76,76,530.4704,"Straightforward"
37,1,"school",77,77,537,"Helpful"
37,2,"friend",1,78,5,"Natural"
37,2,"friend",2,79,11.2007,"Good-tempered"
37,2,"friend",4,81,24.4155,"Outgoing"
37,2,"friend",6,83,38.3659,"Sociable"
37,2,"friend",8,85,51.1254,"Understanding"
37,2,"friend",9,86,60.7911,"Dependable"
37,2,"friend",10,87,66.9639,"Hospitable"
37,2,"friend",12,89,79.5456,"Warm"
37,2,"friend",13,90,85.7102,"Witty"
37,2,"friend",14,91,92.1303,"Fair"
37,2,"friend",15,92,99.689,"Considerate"
37,2,"friend",16,93,106.7264,"Sentimental"
37,2,"friend",17,94,113.6953,"Humorous"
37,2,"friend",18,95,123.9216,"Giving"
37,2,"friend",20,97,137.2039,"Optimistic"
37,2,"friend",22,99,149.8479,"Original"
37,2,"friend",24,101,165.9624,"Casual"
37,2,"friend",25,102,172.6568,"Positive"
37,2,"friend",26,103,179.8857,"Scientific"
37,2,"friend",27,104,187.5874,"Glad"
37,2,"friend",28,105,194.0684,"Generous"
37,2,"friend",29,106,200.2098,"Comfortable"
37,2,"friend",31,108,213.1336,"Lenient"
37,2,"friend",32,109,219.3418,"Communicative"
37,2,"friend",34,111,232.9402,"Funny"
37,2,"friend",35,112,239.8216,"Fun"
37,2,"friend",36,113,246.5845,"Loyal"
37,2,"friend",37,114,252.9235,"Mathematical"
37,2,"friend",38,115,259.1635,"Helpful"
37,2,"friend",39,116,265.9986,"Compassionate"
37,2,"friend",40,117,273.3469,"Charitable"
37,2,"friend",41,118,281.2507,"Untiring"
37,2,"friend",42,119,287.7271,"Open-minded"
37,2,"friend",44,121,302.9059,"Eager"
37,2,"friend",45,122,309.3451,"Fearless"
37,2,"friend",47,124,324.5031,"Cooperative"
37,2,"friend",48,125,332.1671,"Well-organized"
37,2,"friend",49,126,338.4061,"Verbal"
37,2,"friend",50,127,345.0912,"Talkative"
37,2,"friend",51,128,351.4121,"Charming"
37,2,"friend",52,129,358.3186,"Unselfish"
37,2,"friend",53,130,365.1976,"Sincere"
37,2,"friend",54,131,374.5702,"Faithful"
37,2,"friend",55,132,381.2946,"Unassuming"
37,2,"friend",56,133,388.299,"Quiet"
37,2,"friend",57,134,394.7731,"Passionate"
37,2,"friend",58,135,401.8636,"Friendly"
37,2,"friend",59,136,408.1525,"Extraverted"
37,2,"friend",60,137,414.6591,"Nice"
37,2,"friend",61,138,420.9429,"Gentle"
37,2,"friend",62,139,430.6709,"Courageous"
37,2,"friend",63,140,438.1078,"Lucky"
37,2,"friend",64,141,444.707,"Self-critical"
37,2,"friend",65,142,450.9638,"Straightforward"
37,2,"friend",66,143,457.2497,"Contemplative"
37,2,"friend",67,144,464.2957,"Unafraid"
37,2,"friend",68,145,471.7951,"Good-humored"
37,2,"friend",70,147,484.4572,"Confident"
37,2,"friend",71,148,492.2375,"Enthusiastic"
37,2,"friend",73,150,506.015,"Lively"
37,2,"friend",74,151,513.0208,"Outspoken"
37,2,"friend",75,152,520.3073,"Studious"
37,2,"friend",76,153,526.9337,"Reserved"
37,2,"friend",77,154,537,"Good"
37,3,"friend",1,155,5,"Lenient"
37,3,"friend",2,156,11.1058,"Lively"
37,3,"friend",3,157,17.4618,"Outspoken"
